 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc_new,car,credit_card,debt_consolidation,educational,funded_amnt_new,home_improvement,house,installment_new,int_rate,loan_amnt_new,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3410335.9999999995,0,0,1,0,799297.4999999999,0,0,27951.433575,15.6,799297.4999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2930757.4999999995,0,0,1,0,182062.2083333333,0,0,6177.681566666666,13.4,182062.2083333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3463622.4999999995,0,0,0,0,284194.6666666666,0,0,9574.695941666665,12.9,284194.6666666666,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6216758.333333332,0,0,0,0,115454.08333333331,0,0,3917.4458583333326,13.4,115454.08333333331,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1705167.9999999998,0,0,0,0,266432.49999999994,1,0,8596.000558333333,9.99,266432.49999999994,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6238783.419999999,0,0,1,0,426291.99999999994,0,0,10707.922174999998,17.4,426291.99999999994,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4884595.833333333,0,0,1,0,1021324.5833333331,0,0,33432.83820833333,10.9,1021324.5833333331,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8881083.333333332,0,0,1,0,1563070.6666666665,0,0,53036.053449999985,13.4,1563070.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6660812.499999999,0,1,0,0,1776216.6666666665,0,0,48413.44957499999,21.3,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15541895.83333333,0,1,0,0,1865027.4999999998,0,0,60171.11579999999,9.99,1865027.4999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12433516.666666664,0,0,1,0,1065729.9999999998,0,0,26423.88724166666,16.8,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7238438.159999999,0,0,1,0,2018226.1874999998,0,0,50691.44744999999,17.4,3108379.166666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5328649.999999999,0,0,0,0,1776216.6666666665,0,0,38257.93078333332,10.5,1776216.6666666665,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6660812.499999999,0,0,1,0,1420973.333333333,0,0,31602.446933333325,11.9,1420973.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7460109.999999999,0,0,1,0,2220270.833333333,0,0,77642.87104166666,15.6,2220270.833333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4440541.666666666,0,0,1,0,115454.08333333331,0,0,3564.8668499999994,6.99,115454.08333333331,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3836627.9999999995,0,0,1,0,852583.9999999999,0,0,25933.65144166666,5.99,852583.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2664324.9999999995,0,0,0,0,888108.3333333333,1,0,29494.077749999997,11.9,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9769191.666666666,0,0,1,0,1498682.8124999998,0,0,38703.76116666666,18.7,2342385.7291666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8437029.166666666,0,0,1,0,1885009.9374999998,0,0,45072.38602499999,15.2,3108379.166666666,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4174109.166666666,0,0,0,0,1065729.9999999998,0,0,29501.18261666666,22.1,1065729.9999999998,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8881083.333333332,0,0,1,0,1636339.6041666665,0,0,42258.858824999996,18.7,2664324.9999999995,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15097841.666666664,0,0,0,0,2220270.833333333,0,0,48818.426974999995,11.4,2220270.833333333,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1705167.9999999998,0,0,0,0,177621.66666666663,0,0,5403.2510999999995,5.99,177621.66666666663,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3108379.166666666,0,0,1,0,1647440.958333333,0,0,39011.93475833333,14.7,1647440.958333333,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2841946.666666666,0,0,1,0,1019104.3124999999,0,0,25049.095541666666,16.4,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5328649.999999999,0,0,0,0,888108.3333333333,0,0,30887.519725,15.2,888108.3333333333,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10302056.666666666,0,0,1,0,2664324.9999999995,0,0,96844.66131666665,18.3,2664324.9999999995,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4476065.999999999,0,0,1,0,355243.33333333326,0,0,12140.440916666665,13.9,355243.33333333326,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4440541.666666666,0,0,1,0,1381008.458333333,0,0,34240.12868333333,16.8,1381008.458333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4351730.833333333,0,0,1,0,1953838.333333333,0,0,44948.05085833333,13.4,1953838.333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7104866.666666666,0,0,1,0,1598594.9999999998,0,0,40152.26585833333,17.4,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4262919.999999999,0,0,0,0,426291.99999999994,0,0,13455.72935833333,8.49,426291.99999999994,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6660812.499999999,0,0,0,0,355243.33333333326,1,0,10714.138933333332,5.42,355243.33333333326,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2131459.9999999995,0,0,0,0,248670.33333333328,0,0,8199.01613333333,11.4,248670.33333333328,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10568489.166666666,0,0,1,0,2131459.9999999995,0,0,78876.45351666666,19.6,2131459.9999999995,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4529352.499999999,0,0,0,0,1420973.333333333,0,0,36385.79841666666,18.3,1420973.333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7318012.666666666,0,0,0,0,2220270.833333333,1,0,60994.39222499999,21.7,2220270.833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7353536.999999999,0,0,1,0,2930757.4999999995,0,0,74406.60427499999,17.9,2930757.4999999995,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7985514.889999999,0,0,0,0,1865027.4999999998,0,0,46241.136591666655,16.8,1865027.4999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5151028.333333333,0,0,1,0,710486.6666666665,0,0,24279.993724999997,13.9,710486.6666666665,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3143903.4999999995,0,0,1,0,1509784.1666666665,0,0,50863.74046666666,12.9,1509784.1666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5773059.409999999,0,0,0,0,444054.1666666666,0,0,10796.73300833333,15.9,444054.1666666666,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5328649.999999999,0,0,1,0,1598594.9999999998,0,0,36365.371925,12.9,1598594.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10657299.999999998,0,0,0,0,621675.8333333333,1,0,13514.34450833333,10.9,621675.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3996487.4999999995,0,0,0,0,1243351.6666666665,0,0,44014.649,16.4,1243351.6666666665,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4795784.999999999,0,0,0,0,310837.9166666666,0,0,6695.448724999999,10.5,310837.9166666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6660812.499999999,0,0,1,0,1147880.0208333333,0,0,25239.150724999996,11.4,1147880.0208333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3197189.9999999995,0,0,0,0,208705.4583333333,0,0,7031.153675,12.9,208705.4583333333,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3996487.4999999995,0,1,0,0,692724.4999999999,0,0,17587.209324999996,17.9,692724.4999999999,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3286000.833333333,0,0,1,0,788196.1458333333,0,0,26176.105016666665,11.9,788196.1458333333,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1065729.9999999998,0,0,0,0,355243.33333333326,0,0,8081.785833333332,12.9,355243.33333333326,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3819576.3199999994,0,0,0,0,888108.3333333333,0,0,19527.72603333333,11.4,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5151028.333333333,0,0,0,0,2575514.1666666665,1,0,69662.32955833332,20.9,2575514.1666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10444153.999999998,0,1,0,0,3079515.645833333,0,0,76352.44963333332,16.8,3108379.166666666,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2131459.9999999995,0,0,0,0,177621.66666666663,0,0,6456.547583333333,18.3,177621.66666666663,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4262919.999999999,0,0,0,0,1065729.9999999998,0,0,26195.643399999994,16.4,1065729.9999999998,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2378709.36,0,0,0,0,177621.66666666663,0,0,5484.068958333332,6.99,177621.66666666663,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3943200.9999999995,0,0,0,0,746010.9999999999,0,0,18496.63225833333,16.8,746010.9999999999,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4369492.999999999,0,0,1,0,1065729.9999999998,0,0,26423.88724166666,16.8,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,1,0,2841946.666666666,0,0,67297.29706666665,14.7,2841946.666666666,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,1065729.9999999998,0,0,24517.118649999997,13.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024886.9999999998,1,0,0,0,213145.99999999997,0,0,6728.308733333332,8.49,213145.99999999997,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2220270.833333333,0,0,1,0,710486.6666666665,0,0,25504.695116666662,17.4,710486.6666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3730054.9999999995,0,0,0,0,1776216.6666666665,1,0,39055.45206666666,11.4,1776216.6666666665,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3730054.9999999995,0,0,0,0,1094593.5208333333,0,1,24067.73583333333,11.4,1094593.5208333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3730054.9999999995,0,0,0,0,621675.8333333333,0,0,15614.720716666663,17.4,621675.8333333333,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3429519.1399999997,0,0,1,0,1598594.9999999998,0,0,38866.28499166666,15.9,1598594.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,14209733.333333332,0,0,1,0,2486703.333333333,0,0,65454.47227499999,19.6,2486703.333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10657299.999999998,0,0,1,0,3108379.166666666,0,0,83429.78494166666,20.6,3108379.166666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26643249.999999996,0,0,1,0,1598594.9999999998,0,0,61449.103691666656,22.4,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8881083.333333332,0,0,0,0,532864.9999999999,1,0,17696.446649999998,11.9,532864.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4618163.333333333,0,0,0,0,2684307.4374999995,0,0,62445.561241666655,13.9,2684307.4374999995,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6660812.499999999,0,0,1,0,1367686.833333333,0,0,34352.03033333333,17.4,1367686.833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6660812.499999999,0,1,0,0,1119016.4999999998,0,0,29455.00098333333,19.6,1119016.4999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2451178.9999999995,0,0,0,0,177621.66666666663,0,0,6070.220458333332,13.9,177621.66666666663,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,5683538.089999999,0,0,0,0,639437.9999999999,0,0,14710.62643333333,13.4,639437.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2797920.472258333,0,0,1,0,888108.3333333333,0,0,32103.34003333333,17.9,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3818865.8333333326,0,0,1,0,412970.37499999994,0,0,14012.573283333331,13.4,412970.37499999994,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3552433.333333333,0,0,0,0,1136778.6666666665,1,0,24995.809041666664,11.4,1136778.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7548920.833333332,0,0,0,0,1170082.7291666665,0,0,26022.462274999994,11.9,1170082.7291666665,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4351375.589999999,0,0,1,0,408529.83333333326,0,0,10965.473591666665,20.6,408529.83333333326,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8348218.333333332,0,0,1,0,1918313.9999999998,0,0,53913.50448333332,22.8,1918313.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,14511690.166666664,0,0,0,0,746010.9999999999,0,0,18137.83649166666,15.9,746010.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3197189.9999999995,0,0,0,0,399648.74999999994,1,0,13976.160841666666,15.6,399648.74999999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6572001.666666666,0,0,1,0,532864.9999999999,0,0,17443.335774999996,10.9,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,852583.9999999999,0,0,0,0,88810.83333333331,0,0,2803.758008333333,8.49,88810.83333333331,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2841946.666666666,0,0,0,0,1420973.333333333,0,0,32324.479008333332,12.9,1420973.333333333,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8437384.409999998,0,0,1,0,532864.9999999999,0,0,13097.821699999997,16.4,532864.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1119016.4999999998,0,0,0,0,177621.66666666663,0,0,5357.069466666666,5.42,177621.66666666663,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3597904.4799999995,0,0,1,0,1065729.9999999998,0,0,28052.677924999996,19.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7389061.333333332,0,0,1,0,481798.77083333326,0,0,15680.440733333331,10.5,481798.77083333326,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,0,0,532864.9999999999,0,0,17443.335774999996,10.9,532864.9999999999,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,1,0,1509784.1666666665,0,0,33196.60139166666,11.4,1509784.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1953838.333333333,0,0,0,0,137656.79166666666,1,0,4281.570274999999,7.49,137656.79166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,9946813.333333332,0,0,1,0,688283.9583333333,0,0,22206.260766666663,9.99,688283.9583333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5328649.999999999,0,0,0,0,444054.1666666666,0,0,11273.64718333333,17.9,444054.1666666666,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,7104866.666666666,0,0,0,0,1218928.6874999998,0,0,26801.333283333326,11.4,1218928.6874999998,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7460109.999999999,0,1,0,0,601693.3958333333,0,0,19582.788749999996,10.5,601693.3958333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5728298.749999999,0,0,1,0,634997.4583333333,0,0,22321.714849999997,15.9,634997.4583333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3090616.9999999995,0,0,1,0,455155.52083333326,0,0,14052.538158333331,6.99,455155.52083333326,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9236681.909999998,0,0,1,0,1687405.833333333,0,0,38385.81838333333,12.9,1687405.833333333,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4103060.4999999995,0,0,1,0,1705167.9999999998,0,0,42829.02437499999,17.4,1705167.9999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,959156.9999999999,0,0,32777.41425833333,13.9,959156.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2220270.833333333,0,0,1,0,306397.37499999994,0,0,10175.945283333333,11.9,306397.37499999994,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2770897.9999999995,0,0,1,0,710486.6666666665,0,0,18922.92425833333,20.2,710486.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5772704.166666666,0,0,1,0,1598594.9999999998,0,0,39292.57699166666,16.4,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6394379.999999999,0,0,0,0,541746.0833333333,1,0,18724.876099999998,14.7,541746.0833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2664324.9999999995,0,0,0,0,88810.83333333331,0,0,2043.537275,13.4,88810.83333333331,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11545408.333333332,0,0,0,0,852583.9999999999,1,0,29135.28198333333,13.9,852583.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13942945.589999998,0,0,1,0,1578612.5624999998,0,0,35910.66045833333,12.9,2557751.9999999995,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4600401.166666666,0,0,1,0,1278875.9999999998,0,0,31093.56085833333,15.9,1278875.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,19982437.499999996,0,0,0,0,1689626.1041666665,0,0,46053.74573333332,21.3,2557751.9999999995,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9769191.666666666,0,0,0,0,1420973.333333333,0,0,49113.27894166666,14.7,1420973.333333333,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3516908.9999999995,0,0,0,0,266432.49999999994,0,0,9484.996999999998,16.8,266432.49999999994,0,0,1,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9151956.374999998,0,0,1,0,710486.6666666665,0,0,16344.745766666663,13.4,710486.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5328649.999999999,0,0,0,0,888108.3333333333,1,0,22547.29436666666,17.9,888108.3333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6383722.699999999,0,0,0,0,1116796.2291666665,0,0,27450.540474999994,16.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6660812.499999999,0,0,1,0,1776216.6666666665,0,0,60267.91960833332,13.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8525839.999999998,0,0,0,0,710486.6666666665,1,0,22425.623524999995,8.49,710486.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2774716.8658333328,1,0,0,0,319718.99999999994,0,0,7858.8706416666655,16.4,319718.99999999994,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,9413593.089999998,0,0,0,0,532864.9999999999,0,0,12258.559324999998,13.4,532864.9999999999,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5772704.166666666,0,1,0,0,3108379.166666666,0,0,74324.01019999999,15.2,3108379.166666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4586724.298333333,0,0,0,0,1420973.333333333,0,0,31244.539274999996,11.4,1420973.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3836627.9999999995,0,0,0,0,621675.8333333333,1,0,20232.884049999997,10.5,621675.8333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1918313.9999999998,0,0,1,0,577270.4166666666,0,0,19952.241816666665,14.7,577270.4166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8259407.499999999,0,0,1,0,1420973.333333333,0,0,47190.524399999995,11.9,1420973.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4262919.999999999,0,0,1,0,399648.74999999994,0,0,12429.964233333332,7.49,399648.74999999994,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3439387.7997999997,0,0,1,0,1776216.6666666665,0,0,45871.68352499999,18.7,1776216.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7104866.666666666,0,0,0,0,2220270.833333333,1,0,60994.39222499999,21.7,2220270.833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6394379.999999999,0,0,1,0,2206949.208333333,0,0,58091.16608333333,19.6,3108379.166666666,0,0,0,0,0,0,0
